파일이름	Subtitle	Machine Translation	Time	분	초
김씨네편의점_season01_11.xlsx	But sometime, we go eat, maybe movie.	하지만 가끔 우리는 먹으러 가거나 영화도 볼 거예요.	4:51	4	51
김씨네편의점_season01_11.xlsx	Oh, my God,	오, 이런	4:54	4	54
김씨네편의점_season01_11.xlsx	Edwin is an old boyfriend.	에드윈은 옛 남자친구입니다.	4:55	4	55
김씨네편의점_season01_11.xlsx	Does Appa know you dated Edwin?	아빠가 네가 에드윈과 사귀었다는 것을 아는지?	4:59	4	59
김씨네편의점_season01_11.xlsx	Yeah, he know Edwin.	응, 그는 에드윈을 알아.	5:01	5	01
김씨네편의점_season01_11.xlsx	Not what I asked, Umma.	내가 요청한 게 아니야, 엄마.	5:03	5	03
김씨네편의점_season01_11.xlsx	Hey, Ajushee. It's me, Kimchee.	안녕하세요, 아저씨. 저예요, 김치.	5:07	5	07
김씨네편의점_season01_11.xlsx	Hey Kimchee, it's me, Ajushee.	안녕 김치야, 나야, 아저씨.	5:08	5	08
김씨네편의점_season01_11.xlsx	Is, ah, Janet around?	재닛 있나요?	5:10	5	10
김씨네편의점_season01_11.xlsx	You see her?	당신은 그녀를 볼 수 있습니까?	5:14	5	14
김씨네편의점_season01_11.xlsx	No, it's just that she said I could borrow some tools.	아니, 그냥 그녀가 내가 도구를 좀 빌릴 수 있다고 했어.	5:16	5	16
김씨네편의점_season01_11.xlsx	My tools. If you borrow, I never get back.	내 도구들. 빌리면, 절대 돌아오지 않아.	5:17	5	17
김씨네편의점_season01_11.xlsx	No, no, no, we've borrowed them before.	아니, 아니, 아니, 우리는 전에 그것들을 빌린 적이 있어.	5:20	5	20
김씨네편의점_season01_11.xlsx	You always get them back.	당신은 항상 그들을 다시 얻습니다.	5:21	5	21
김씨네편의점_season01_11.xlsx	Who is "we"?	"우리"는 누구인가?	5:23	5	23
김씨네편의점_season01_11.xlsx	KIMCHEE: Me and my roommate.	김치: 나와 내 룸메이트.	5:24	5	24
김씨네편의점_season01_11.xlsx	-You roommate? -Yeah, uh, he's just a guy...	-너 룸메이트야? -응, 어, 그냥 남자야...	5:25	5	25
김씨네편의점_season01_11.xlsx	(CHUCKLES NERVOUSLY) ...that I live with.	(긴장하며 웃음) ...내가 함께 사는.	5:28	5	28
김씨네편의점_season01_11.xlsx	My roommate.	내 룸메이트.	5:30	5	30
김씨네편의점_season01_11.xlsx	I know this roommate?	이 룸메이트를 아나요?	5:32	5	32
김씨네편의점_season01_11.xlsx	Uh, you tell me.	어, 네가 말해줘.	5:33	5	33
김씨네편의점_season01_11.xlsx	No, you tell me.	아니, 당신은 내게 말한다.	5:35	5	35
김씨네편의점_season01_11.xlsx	No, you tell me.	아니, 당신은 내게 말한다.	5:37	5	37
김씨네편의점_season01_11.xlsx	No, you tell me.	아니, 당신은 내게 말한다.	5:39	5	39
김씨네편의점_season01_11.xlsx	Okay, I feel like this can go on for a long time.	좋아, 나는 이것이 오랫동안 계속 될 수 있다고 느낀다.	5:41	5	41
김씨네편의점_season01_11.xlsx	My roommate's at work,	내 룸메이트가 직장에 있고,	5:43	5	43
김씨네편의점_season01_11.xlsx	and I need to borrow your tools to fix my toilet.	그리고 나는 내 변기를 고치기 위해 너의 도구를 빌려야 해.	5:45	5	45
김씨네편의점_season01_11.xlsx	And, can I please use your toilet?	그리고, 화장실을 사용해도 될까요?	5:47	5	47
김씨네편의점_season01_11.xlsx	Okay, I come help.	좋아, 내가 도와 줄게.	5:48	5	48
김씨네편의점_season01_11.xlsx	No, no, Ajushee, I got this.	아니, 아니, 아주시, 알았어.	5:50	5	50
김씨네편의점_season01_11.xlsx	You want the fix? I help fix.	수정이 필요하신가요? 제가 도와드릴게요.	5:51	5	51
김씨네편의점_season01_11.xlsx	-(GROANING) Okay... -Good.	-(신음하며) 알겠어... -좋아.	5:53	5	53
김씨네편의점_season01_11.xlsx	I go get the tool belt.	나는 도구 벨트를 가져간다.	5:55	5	55
김씨네편의점_season01_11.xlsx	This is exciting. I've never actually played golf.	이것은 신나는 일입니다. 저는 실제로 골프를 쳐본 적이 없습니다.	6:00	6	00
김씨네편의점_season01_11.xlsx	Well, technically you still haven't.	글쎄, 기술적으로 당신은 아직 하지 않았습니다.	6:03	6	03
김씨네편의점_season01_11.xlsx	Just press that key right over there.	그 키를 바로 저기 눌러주세요.	6:05	6	05
김씨네편의점_season01_11.xlsx	Got it. What's the flag doing?	알겠어요. 그 깃발은 무엇을 하고 있나요?	6:09	6	09
김씨네편의점_season01_11.xlsx	Oh, that's the wind direction.	오, 그게 바람 방향이군요.	6:11	6	11
김씨네편의점_season01_11.xlsx	So, to swing, you just tap control-S, like this.	그래서 스윙하려면 이렇게 Ctrl-S를 누르면 됩니다.	6:13	6	13
김씨네편의점_season01_11.xlsx	-Was that a good one? -(CHEERING PLAYS)	- 그게 좋은 거였어? - (응원 소리 재생)	6:18	6	18
김씨네편의점_season01_11.xlsx	Listen to the crowd.	청중들 말 들어봐	6:19	6	19
김씨네편의점_season01_11.xlsx	Oh, oh, oh, you're on the green.	오, 오, 오, 당신은 녹색에 있습니다.	6:20	6	20
김씨네편의점_season01_11.xlsx	I'm good at this.	나는 이것에 능숙하다.	6:23	6	23
김씨네편의점_season01_11.xlsx	It's Kimchee. I should probably call him back.	김치입니다. 아마 그에게 다시 전화해야 할 것 같습니다.	6:29	6	29
김씨네편의점_season01_11.xlsx	There's a very slim chance that it's actually important.	실제로 중요할 가능성은 매우 희박하다.	6:31	6	31
김씨네편의점_season01_11.xlsx	Sure. I've got to get back to this anyway.	물론이죠. 어쨌든 이 일로 돌아가야 해요.	6:34	6	34
김씨네편의점_season01_11.xlsx	I mean, not golf, but the payroll.	내 말은, 골프가 아니라 급여야.	6:36	6	36
김씨네편의점_season01_11.xlsx	People gots to get paid. (CHUCKLES)	사람들은 돈을 받아야 해. (웃음)	6:38	6	38
김씨네편의점_season01_11.xlsx	I guess I'll see you Monday?	월요일에 보겠네요?	6:41	6	41
김씨네편의점_season01_11.xlsx	Not if I see you first.	내가 먼저 당신을 볼 경우하지 않습니다.	6:42	6	42
김씨네편의점_season01_11.xlsx	Actually, I will see you first.	사실, 내가 먼저 너를 볼 거야.	6:43	6	43
김씨네편의점_season01_11.xlsx	I'm here before everybody.	나는 모든 사람들보다 먼저 여기 있어.	6:44	6	44
김씨네편의점_season01_11.xlsx	The early bird. Worm.	일찍 일어난 새. 벌레.	6:46	6	46
김씨네편의점_season01_11.xlsx	You know what would be helpful,	도움이 될 만한 것은 알잖아요,	6:49	6	49
김씨네편의점_season01_11.xlsx	is if sometimes, you just told me to stop talking.	가끔은 그냥 나에게 말하지 말라고 했으면 좋겠어.	6:50	6	50
김씨네편의점_season01_11.xlsx	I mean nicely, but that would be helpful.	그렇게 말하는 게 좋지만, 그게 도움이 될 거예요.	6:52	6	52
김씨네편의점_season01_11.xlsx	I'm still talking. See, this would be a perfect time	나는 아직 이야기하고 있어. 보아, 지금이 완벽한 타이밍이야.	6:54	6	54
김씨네편의점_season01_11.xlsx	for you to say it.	네가 그것을 말하기 위해서.	6:55	6	55
김씨네편의점_season01_11.xlsx	Stop talking?	말하는 것을 그만두시나요?	6:57	6	57
김씨네편의점_season01_11.xlsx	We'll work on it on Monday.	월요일에 그 작업을 할 것입니다.	6:58	6	58
김씨네편의점_season01_11.xlsx	JUNG: You were supposed to borrow the tools, not my dad.	정: 도구를 빌리기로 되어 있었지, 우리 아빠가 아니었잖아요.	7:06	7	06
김씨네편의점_season01_11.xlsx	You know him. He's unstoppable.	당신은 그를 알아요. 그는 막을 수 없습니다.	7:08	7	08
김씨네편의점_season01_11.xlsx	He's like the Terminator with slippers.	그는 슬리퍼를 신은 터미네이터와 같습니다.	7:09	7	09
김씨네편의점_season01_11.xlsx	And he's on his way up, so deal with it.	그리고 그는 올라가고 있으니 받아들여.	7:11	7	11
김씨네편의점_season01_11.xlsx	But I was about to come home.	하지만 나는 집에 가려던 참이었다.	7:12	7	12
김씨네편의점_season01_11.xlsx	Well, nobody's stopping you.	글쎄, 아무도 당신을 막고 있지 않아요.	7:14	7	14
김씨네편의점_season01_11.xlsx	Yeah, not how I wanted to spend my Saturday.	그래, 내가 원하는 방식으로 토요일을 보내는 건 아니야.	7:16	7	16
김씨네편의점_season01_11.xlsx	Well, none of this would have happened if you had fixed the toilet.	음, 당신이 변기를 고쳤다면 이런 일은 일어나지 않았을 거예요.	7:18	7	18
김씨네편의점_season01_11.xlsx	Or, if you hadn't broken it.	아니면, 네가 그것을 깨뜨리지 않았다면.	7:20	7	20
김씨네편의점_season01_11.xlsx	Or if some guy hadn't invented toilets.	또는 어떤 사람이 화장실을 발명하지 않았다면.	7:22	7	22
김씨네편의점_season01_11.xlsx	How far back are we taking this blame game?	우리는 이 비난 게임을 어디까지 거슬러 올라가고 있습니까?	7:23	7	23
김씨네편의점_season01_11.xlsx	Just call me when he's gone.	그가 없을 때 전화해.	7:25	7	25
김씨네편의점_season01_11.xlsx	-Lots of stair. -Yeah.	-계단이 많아요. -네.	7:36	7	36
김씨네편의점_season01_11.xlsx	Did you find a good place to park?	주차할 좋은 장소를 찾았나요?	7:38	7	38
김씨네편의점_season01_11.xlsx	Yeah. Almost back at the store.	응. 거의 가게에 다 왔어.	7:40	7	40
김씨네편의점_season01_11.xlsx	So...	그렇게...	7:43	7	43
김씨네편의점_season01_11.xlsx	This is where you live?	이것은 당신이 살고있는 곳입니까?	7:45	7	45
김씨네편의점_season01_11.xlsx	With your roommate?	룸메이트와 함께?	7:47	7	47
김씨네편의점_season01_11.xlsx	Yup.	예.	7:49	7	49
김씨네편의점_season01_11.xlsx	The bathroom's back here.	욕실은 여기 뒤에 있습니다.	7:52	7	52
김씨네편의점_season01_11.xlsx	Yeah. Okay.	예. 그래.	7:55	7	55
김씨네편의점_season01_11.xlsx	Yeah, it does that.	네, 그렇습니다.	8:03	8	03
김씨네편의점_season01_11.xlsx	Oh, hi, Janet.	오, 안녕, 자넷.	8:08	8	08
김씨네편의점_season01_11.xlsx	Umma! You look...	엄마! 당신은...	8:10	8	10
김씨네편의점_season01_11.xlsx	Wow.	와우.	8:12	8	12
김씨네편의점_season01_11.xlsx	What? Just ordinary, everyday me.	뭐? 그냥 평범한, 일상적인 나야.	8:14	8	14
김씨네편의점_season01_11.xlsx	Is this for Edwin?	이거 에드윈을 위한 건가요?	8:18	8	18
김씨네편의점_season01_11.xlsx	No, no.	아니 아니요.	8:19	8	19
김씨네편의점_season01_11.xlsx	Just, I look in mirror, and I think,	그냥, 나는 거울을 보고 생각해,	8:21	8	21
김씨네편의점_season01_11.xlsx	"You can do better."	"너는 더 잘할 수 있어."	8:22	8	22
김씨네편의점_season01_11.xlsx	Umma...	움마...	8:24	8	24
김씨네편의점_season01_11.xlsx	Edwin is old friend.	에드윈은 오랜 친구입니다.	8:26	8	26
김씨네편의점_season01_11.xlsx	Haven't seen in 30 years.	30년 동안 못 봤어요.	8:28	8	28
김씨네편의점_season01_11.xlsx	Wouldn't you want to look nice?	멋지게 보이고 싶지 않으세요?	8:29	8	29
김씨네편의점_season01_11.xlsx	You look more than nice.	당신은 정말 멋져 보입니다.	8:31	8	31
김씨네편의점_season01_11.xlsx	Janet, you probably don't believe,	자넷, 당신은 아마 믿지 않을 거예요,	8:34	8	34
김씨네편의점_season01_11.xlsx	but when I was your age, men would fight over me.	하지만 내가 네 나이였을 때, 남자들이 나를 두고 싸웠어.	8:36	8	36
김씨네편의점_season01_11.xlsx	I'm sure they were breaking down the door.	그들이 문을 부수고 있었던 게 분명해.	8:40	8	40
김씨네편의점_season01_11.xlsx	No, door was open,	아니, 문이 열려 있었어.	8:42	8	42
김씨네편의점_season01_11.xlsx	but they knock over table full of food.	하지만 그들은 음식이 가득한 테이블을 넘어뜨린다.	8:44	8	44
김씨네편의점_season01_11.xlsx	-This actually happened? -Yeah.	-이게 실제로 일어난 거야? -응.	8:46	8	46
김씨네편의점_season01_11.xlsx	Yeah. I was dancing with Edwin,	응. 나는 에드윈과 함께 춤을 추고 있었어,	8:49	8	49
김씨네편의점_season01_11.xlsx	and your Appa explode in. So jealous.	그리고 네 아빠가 폭발해. 너무 질투나.	8:51	8	51
김씨네편의점_season01_11.xlsx	Appa fought Edwin over you?	아빠가 너 때문에 에드윈과 싸웠어?	8:53	8	53
김씨네편의점_season01_11.xlsx	You never see Appa so angry.	아빠가 이렇게 화난 모습은 한 번도 본 적이 없어.	8:55	8	55
김씨네편의점_season01_11.xlsx	Poor Edwin.	불쌍한 에드윈.	8:57	8	57
김씨네편의점_season01_11.xlsx	He spent so much money on ring.	그는 반지에 엄청난 돈을 썼다.	8:58	8	58
김씨네편의점_season01_11.xlsx	After fight, they never find ring.	싸움 후, 그들은 결코 링을 찾지 못한다.	9:01	9	01
김씨네편의점_season01_11.xlsx	Edwin proposed?	에드윈이 청혼했어요?	9:03	9	03
김씨네편의점_season01_11.xlsx	No, not enough I think. I go fix.	아니, 충분하지 않은 것 같아. 내가 고쳐야겠다.	9:05	9	05
김씨네편의점_season01_11.xlsx	I thought you said you'd done this before, Ajushee.	아주씨, 전에 이걸 해봤다고 하셨던 것 같은데요.	9:10	9	10
김씨네편의점_season01_11.xlsx	Yeah, Yeah. Just check YouTube.	응, 응. 그냥 유튜브를 확인해봐.	9:12	9	12
김씨네편의점_season01_11.xlsx	Okay, yeah. They doing like how I do.	알겠어, 그래. 그들은 내가 하는 것처럼 하고 있어.	9:15	9	15
김씨네편의점_season01_11.xlsx	Okay. Next, take slip joint plier.	좋아요. 다음으로 슬립 조인트 플라이어를 가져오세요.	9:18	9	18
김씨네편의점_season01_11.xlsx	-These? -Yeah.	-이것들? -응.	9:22	9	22
김씨네편의점_season01_11.xlsx	Plier with slip joint.	슬립 조인트가 있는 플라이어.	9:24	9	24
김씨네편의점_season01_11.xlsx	Okay. Near base of overflow tube,	그래. 오버플로 튜브의 바닥 근처,	9:26	9	26
김씨네편의점_season01_11.xlsx	turn clockwise.	시계 방향으로 돌립니다.	9:30	9	30
김씨네편의점_season01_11.xlsx	Are you sure we shouldn't be going counter-clockwise?	우리가 시계 반대 방향으로 가야 하지 않을까요?	9:35	9	35
김씨네편의점_season01_11.xlsx	Sometimes stuck.	가끔 막힙니다.	9:37	9	37
김씨네편의점_season01_11.xlsx	-Twist harder. -(GROANING)	- 더 세게 비틀어. - (신음)	9:38	9	38
김씨네편의점_season01_11.xlsx	-You turn wrong way! -I did the way you told me to!	-너 잘못 간 거야! -네가 시킨 대로 갔어!	9:41	9	41
김씨네편의점_season01_11.xlsx	-I say clockwise. -I did it clockwise!	-시계 방향으로 말해요. -저는 시계 방향으로 했어요!	9:43	9	43
김씨네편의점_season01_11.xlsx	(SIGHS) Now we have to replace ballcock.	(한숨) 이제 볼콕을 교체해야 합니다.	9:48	9	48
김씨네편의점_season01_11.xlsx	What?	무엇?	9:51	9	51
김씨네편의점_season01_11.xlsx	What's so funny? Ballcock is broken.	너무 웃기냐? 볼콕이 고장났어.	9:53	9	53
김씨네편의점_season01_11.xlsx	Ballcock? The word. It's funny.	볼콕? 그 단어. 웃기네요.	9:56	9	56
김씨네편의점_season01_11.xlsx	(EXCLAIMING) Hey!	(외치며) 이봐!	10:00	10	00
김씨네편의점_season01_11.xlsx	-Hey! -That's funny. Hmm?	-안녕! -재밌네. 흠?	10:02	10	02
김씨네편의점_season01_11.xlsx	-Stop it! -(LAUGHING)	- 그만해! - (웃음)	10:04	10	04
김씨네편의점_season01_11.xlsx	Ballcock.	볼콕	10:08	10	08
김씨네편의점_season01_11.xlsx	SHANNON: (ON SPEAKER) Give it up for our opening act, Destiny's Child.	샤넌: (스피커에서) 박수 쳐주세요 우리의 오프닝 공연, Destiny's Child.	10:15	10	15
김씨네편의점_season01_11.xlsx	And now, all the way from Tatamagouche, Nova Scotia,	그리고 이제, 노바스코샤의 타타마구쉬에서,	10:19	10	19
김씨네편의점_season01_11.xlsx	Miss Shannon Ross!	샤논 로스 양!	10:21	10	21
김씨네편의점_season01_11.xlsx	Thanks guys, that means a lot.	고마워요, 여러분. 그건 저에게 큰 의미가 있어요.	10:28	10	28
김씨네편의점_season01_11.xlsx	I'm going to kick tonight off with a new song.	오늘 밤 새 노래로 시작하겠습니다.	10:30	10	30
김씨네편의점_season01_11.xlsx	It's called, Crushin' It.	그것은 Crushin' It이라고 불립니다.	10:32	10	32
